Description,Genre,IMLink,MovieName,Movie_link,Rating,Year,_id,id
"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.","[""Drama"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BZjZlZDlkYTktMmU1My00ZDBiLWFlNjEtYTBhNjVhOTM4ZjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg",Donnie Darko,https://www.imdb.com/title/tt0246578/?ref_=ttls_li_tt,8,-2001,6421971c32839ec2cd26df4e,217
"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.","[""Drama"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_UY209_CR0,0,140,209_AL_.jpg",The Prestige,https://www.imdb.com/title/tt0482571/?ref_=ttls_li_tt,8.5,-2006,6421971c32839ec2cd26df4f,218
A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.,"[""Drama"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMTExMzU0ODcxNDheQTJeQWpwZ15BbWU4MDE1OTI4MzAy._V1_UX140_CR0,0,140,209_AL_.jpg",Arrival,https://www.imdb.com/title/tt2543164/?ref_=ttls_li_tt,7.9,-2016,6421971c32839ec2cd26df50,219
"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.","[""Drama"",""Mystery"",""Sci-Fi"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_UY209_CR0,0,140,209_AL_.jpg",The Prestige,https://www.imdb.com/title/tt0482571/?ref_=ttls_li_tt,8.5,-2006,6421971c32839ec2cd26df51,220
"With his wife""s disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it""s suspected that he may not be innocent.","[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UY209_CR1,0,140,209_AL_.jpg",Gone Girl,https://www.imdb.com/title/tt2267998/?ref_=ttls_li_tt,8.1,-2014,6421971c32839ec2cd26df52,221
"Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it""""s a race against time to escape this claustrophobic death trap.","[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMDIxYjU5YTEtNjg1YS00ZDk2LWEzYTYtZDIwMDU1NDRiNzUxXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY209_CR3,0,140,209_AL_.jpg",Buried,https://www.imdb.com/title/tt1462758/?ref_=ttls_li_tt,7,-2010,6421971c32839ec2cd26df53,222
"A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist.","[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY209_CR0,0,140,209_AL_.jpg",The Sixth Sense,https://www.imdb.com/title/tt0167404/?ref_=ttls_li_tt,8.2,-1999,6421971c32839ec2cd26df54,223
"A married couple, Simon and Robyn, run into Gordo, an old classmate. Things take a turn when Gordo begins to drop in unannounced at their house and inundates them with mysterious gifts.","[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BNGFmY2UyMmYtNDY1Yi00NTIwLTk1ZDktOGM2OTQwZDk0NjU5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY209_CR1,0,140,209_AL_.jpg",The Gift,https://www.imdb.com/title/tt4178092/?ref_=ttls_li_tt,7,-2015,6421971c32839ec2cd26df55,224
"With his wife""s disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it""s suspected that he may not be innocent.","[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UY209_CR1,0,140,209_AL_.jpg",Gone Girl,https://www.imdb.com/title/tt2267998/?ref_=ttls_li_tt,8.1,-2014,6421971c32839ec2cd26df56,225
"A frightened, withdrawn Philadelphia boy who communicates with spirits seeks the help of a disheartened child psychologist.","[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY209_CR0,0,140,209_AL_.jpg",The Sixth Sense,https://www.imdb.com/title/tt0167404/?ref_=ttls_li_tt,8.2,-1999,6421971c32839ec2cd26df57,226
"A Manhattan doctor embarks on a bizarre, night-long odyssey after his wife""s admission of unfulfilled longing.","[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BYzMzZjcyNzEtZjE2OC00Yjk3LWExOGItODdhNzhkZTdmM2M0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Eyes Wide Shut,https://www.imdb.com/title/tt0120663/?ref_=ttls_li_tt,7.5,-1999,6421971c32839ec2cd26df58,227
A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,"[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Basic Instinct,https://www.imdb.com/title/tt0103772/?ref_=ttls_li_tt,7,-1992,6421971c32839ec2cd26df59,228
"After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him.","[""Drama"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BNWQ2ODFhNWItNTA4NS00MzkyLTgyYzUtZjlhYWE5MmEzY2Q1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",The Game,https://www.imdb.com/title/tt0119174/?ref_=ttls_li_tt,7.7,-1997,6421971c32839ec2cd26df5a,229
"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.","[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Titanic,https://www.imdb.com/title/tt0120338/?ref_=adv_li_tt,7.9,-1997,6421971c32839ec2cd26df5b,230
"A drama about the power of human connection during turbulent times, set in an English coastal town in the early 1980s.","[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BYjM5NzUxOWMtZjhkNC00M2ZmLTk2NzItOTQ1YWI3MGQ1YjBiXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Empire of Light,https://www.imdb.com/title/tt14402146/?ref_=adv_li_tt,6.6,-2022,6421971c32839ec2cd26df5c,231
"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.","[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY209_CR0,0,140,209_AL_.jpg",Titanic,https://www.imdb.com/title/tt0120338/?ref_=ttls_li_tt,7.9,-1997,6421971c32839ec2cd26df5d,232
"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed.","[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BZGQxZTFlZDctZjcyMy00NzA1LWFkMDYtNzRmZTkwYTFhYTc3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Love,https://www.imdb.com/title/tt3774694/?ref_=ttls_li_tt,6.1,-2015,6421971c32839ec2cd26df5e,233
"The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.","[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BNWIwODRlZTUtY2U3ZS00Yzg1LWJhNzYtMmZiYmEyNmU1NjMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR2,0,140,209_AL_.jpg",Forrest Gump,https://www.imdb.com/title/tt0109830/?ref_=ttls_li_tt,8.8,-1994,6421971c32839ec2cd26df5f,234
"Sparks fly when spirited Elizabeth Bennet meets single, rich, and proud Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman beneath his class. Can each overcome their own pride and prejudice?","[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMTA1NDQ3NTcyOTNeQTJeQWpwZ15BbWU3MDA0MzA4MzE@._V1_UY209_CR0,0,140,209_AL_.jpg",Pride & Prejudice,https://www.imdb.com/title/tt0414387/?ref_=ttls_li_tt,7.8,-2005,6421971c32839ec2cd26df60,235
"A poor yet passionate young man (Ryan Gosling) falls in love with a rich young woman (Rachel McAdams), giving her a sense of freedom, but they are soon separated because of their social differences.","[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMTk3OTM5Njg5M15BMl5BanBnXkFtZTYwMzA0ODI3._V1_UY209_CR0,0,140,209_AL_.jpg",The Notebook,https://www.imdb.com/title/tt0332280/?ref_=ttls_li_tt,7.8,-2004,6421971c32839ec2cd26df61,236
"A girl in a small town forms an unlikely bond with a recently-paralyzed man she""""s taking care of.","[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BMTQ2NjE4NDE2NV5BMl5BanBnXkFtZTgwOTcwNDE5NzE@._V1_UY209_CR0,0,140,209_AL_.jpg",Me Before You,https://www.imdb.com/title/tt2674426/?ref_=ttls_li_tt,7.4,-2016,6421971c32839ec2cd26df62,237
The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.,"[""Drama"",""Romance""]","https://m.media-amazon.com/images/M/MV5BN2I0Y2JmZjQtNjEyOC00ODhkLWE5YWUtOWFkOGQwMGYyODRiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",Closer,https://www.imdb.com/title/tt0376541/?ref_=ttls_li_tt,7.2,-2004,6421971c32839ec2cd26df63,238
"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.","[""Drama"",""Romance"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Eternal Sunshine of the Spotless Mind,https://www.imdb.com/title/tt0338013/?ref_=ttls_li_tt,8.3,-2004,6421971c32839ec2cd26df64,239
"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.","[""Drama"",""Romance"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Her,https://www.imdb.com/title/tt1798709/?ref_=ttls_li_tt,8,-2013,6421971c32839ec2cd26df65,240
"In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they""re transformed into beasts and sent off into The Woods.","[""Drama"",""Romance"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BNDQ1NDE5NzQ1NF5BMl5BanBnXkFtZTgwNzA5OTM2NTE@._V1_UY209_CR3,0,140,209_AL_.jpg",The Lobster,https://www.imdb.com/title/tt3464902/?ref_=ttls_li_tt,7.1,-2015,6421971c32839ec2cd26df66,241
"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.","[""Drama"",""Romance"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Eternal Sunshine of the Spotless Mind,https://www.imdb.com/title/tt0338013/?ref_=ttls_li_tt,8.3,-2004,6421971c32839ec2cd26df67,242
A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early.,"[""Drama"",""Romance"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BZjk4ZTMwMTYtOTk1NC00OTA0LWFhMGYtZTBjMzViMDY2YWZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg",Passengers,https://www.imdb.com/title/tt1355644/?ref_=ttls_li_tt,7,-2016,6421971c32839ec2cd26df68,243
"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.","[""Drama"",""Romance"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Her,https://www.imdb.com/title/tt1798709/?ref_=ttls_li_tt,8,-2013,6421971c32839ec2cd26df69,244
"Literature student Anastasia Steele""s life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.","[""Drama"",""Romance"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_UX140_CR0,0,140,209_AL_.jpg",Fifty Shades of Grey,https://www.imdb.com/title/tt2322441/?ref_=ttls_li_tt,4.2,-2015,6421971c32839ec2cd26df6a,245
"A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother.","[""Drama"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BNWU2NzEyMDYtM2MyOS00OGM3LWFkNzAtMzRiNzE2ZjU5ZTljXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX140_CR0,0,140,209_AL_.jpg",A.I. Artificial Intelligence,https://www.imdb.com/title/tt0212720/?ref_=ttls_li_tt,7.2,-2001,6421971c32839ec2cd26df6b,246
A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,"[""Drama"",""Sci-Fi"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMTUxNzc0OTIxMV5BMl5BanBnXkFtZTgwNDI3NzU2NDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Ex Machina,https://www.imdb.com/title/tt0470752/?ref_=ttls_li_tt,7.7,-2014,6421971c32839ec2cd26df6c,247
A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,"[""Drama"",""Sci-Fi"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTUxNzc0OTIxMV5BMl5BanBnXkFtZTgwNDI3NzU2NDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Ex Machina,https://www.imdb.com/title/tt0470752/?ref_=ttls_li_tt,7.7,-2014,6421971c32839ec2cd26df6d,248
Two astronauts work together to survive after an accident leaves them stranded in space.,"[""Drama"",""Sci-Fi"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Gravity,https://www.imdb.com/title/tt1454468/?ref_=ttls_li_tt,7.7,-2013,6421971c32839ec2cd26df6e,249
"Adonis has been thriving in both his career and family life, but when a childhood friend and former boxing prodigy resurfaces, the face-off is more than just a fight.","[""Drama"",""Sport""]","https://m.media-amazon.com/images/M/MV5BYTc0ZmJiNmItYTYwOC00YTAzLTgxY2MtMzZhNzg4MjczN2RlXkEyXkFqcGdeQXVyMTUwMzM0Njgz._V1_UX67_CR0,0,67,98_AL_.jpg",Creed III,https://www.imdb.com/title/tt11145118/?ref_=adv_li_tt,7.4,-2023,6421971c32839ec2cd26df6f,250
"A Black woman""""s meticulously crafted life of privilege starts to unravel when two strangers show up in her quaint suburban town.","[""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BNjY4OTE1NTEtOTExMS00ZGY1LWI4NzYtMjJiNDZlODVlODk0XkEyXkFqcGdeQXVyMTUzNzc3NDAz._V1_UY98_CR1,0,67,98_AL_.jpg",The Strays,https://www.imdb.com/title/tt16437278/?ref_=adv_li_tt,4.7,-2023,6421971c32839ec2cd26df70,251
"After her mother goes missing, a young woman tries to find her from home, using tools available to her online.","[""Drama"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMjAzYjUwNWUtYTYxOS00MTkzLWJkOTUtOTE4MTE4ODRmNGNhXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UX67_CR0,0,67,98_AL_.jpg",Missing,https://www.imdb.com/title/tt10855768/?ref_=adv_li_tt,7.4,-2023,6421971c32839ec2cd26df71,252
"When a man accepts an invitation to a dinner party hosted by his ex-wife, the unsettling past reopens old wounds and creates new tensions.","[""Drama"",""Thriller"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMTkzODMwNDkzOF5BMl5BanBnXkFtZTgwNDA4NzA1ODE@._V1_UY209_CR2,0,140,209_AL_.jpg",The Invitation,https://www.imdb.com/title/tt2400463/?ref_=ttls_li_tt,6.6,-2015,6421971c32839ec2cd26df72,253
"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.","[""""Fantasy""""]","https://m.media-amazon.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Hobbit: An Unexpected Journey,https://www.imdb.com/title/tt0903624/?ref_=ttls_li_tt,7.8,-2012,6421971c32839ec2cd26df73,254
"Nine noble families fight for control over the lands of Westeros, while an ancient enemy returns after being dormant for millennia.","[""Fantasy"",""Adventure"",""Drama""]","https://m.media-amazon.com/images/M/MV5BYTRiNDQwYzAtMzVlZS00NTI5LWJjYjUtMzkwNTUzMWMxZTllXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_UY209_CR7,0,140,209_AL_.jpg",Game of Thrones,https://www.imdb.com/title/tt0944947/?ref_=ttls_li_tt,9.2,2011�2019,6421971c32839ec2cd26df74,255
"An internal succession war within House Targaryen at the height of its power, 172 years before the birth of Daenerys Targaryen.","[""Fantasy"",""Adventure"",""Drama""]","https://m.media-amazon.com/images/M/MV5BZjBiOGIyY2YtOTA3OC00YzY1LThkYjktMGRkYTNhNTExY2I2XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UY209_CR0,0,140,209_AL_.jpg",House of the Dragon,https://www.imdb.com/title/tt11198330/?ref_=ttls_li_tt,8.5,-2022,6421971c32839ec2cd26df75,256
"After Christopher Robin abandons them for college, Pooh and Piglet embark on a bloody rampage as they search for a new source of food.","[""""Horror""""]","https://m.media-amazon.com/images/M/MV5BZDUwNDY1M2QtYmI2Zi00NmFmLTkzNzMtOTg4ODgxYmY5N2I2XkEyXkFqcGdeQXVyOTQzOTE5NTY@._V1_UY98_CR1,0,67,98_AL_.jpg",Winnie the Pooh: Blood and Honey,https://www.imdb.com/title/tt19623240/?ref_=adv_li_tt,3.9,-2023,6421971c32839ec2cd26df76,257
"In 1918, a young woman on the brink of madness pursues stardom in a desperate attempt to escape the drudgery, isolation and lovelessness of life on her parents"" farm.","[""""Horror""""]","https://m.media-amazon.com/images/M/MV5BZTFkNmE5MjUtZDE1Yi00ZmQyLTk2YWUtN2EwODA1ZmNlOTA5XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UX67_CR0,0,67,98_AL_.jpg",Pearl,https://www.imdb.com/title/tt18925334/?ref_=adv_li_tt,7,-2022,6421971c32839ec2cd26df77,258
"Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished.","[""""Horror""""]","https://m.media-amazon.com/images/M/MV5BMTE0MTM4ZGUtMjE3Yi00ZjZlLWExYjAtNWFkNTc5ZGM5MDMzXkEyXkFqcGdeQXVyMTI2NTcyMjU5._V1_UX67_CR0,0,67,98_AL_.jpg",Skinamarink,https://www.imdb.com/title/tt21307994/?ref_=adv_li_tt,5.1,-2022,6421971c32839ec2cd26df78,259
"A troubled security guard begins working at Freddy Fazbear""s Pizza. While spending his first night on the job, he realizes the night shift at Freddy""s won""t be so easy to make it through.","[""""Horror""""]",https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.jpg,"Five Nights at Freddy""""s",https://www.imdb.com/title/tt4589218/?ref_=adv_li_tt,7.8,-2019,6421971c32839ec2cd26df79,260
"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.","[""Horror"",""Mystery""]","https://m.media-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Scream,https://www.imdb.com/title/tt0117571/?ref_=adv_li_tt,7.4,-1996,6421971c32839ec2cd26df7a,261
The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,"[""Horror"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMGIyNTI3NWItNTJkOS00MGYyLWE4NjgtZDhjMWQ4Y2JkZTU5XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg",Nope,https://www.imdb.com/title/tt10954984/?ref_=adv_li_tt,6.9,-2022,6421971c32839ec2cd26df7b,262
"An agent works for a secretive organization that uses brain-implant technology to inhabit other people""""s bodies - ultimately driving them to commit assassinations for high-paying clients.","[""Horror"",""Mystery"",""Sci-Fi""]","https://m.media-amazon.com/images/M/MV5BMjBlYTlhMDctNTQ3ZC00MjM4LWIxNjctNDI4NjA3NDc3Yzc5XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UY209_CR2,0,140,209_AL_.jpg",Possessor,https://www.imdb.com/title/tt5918982/?ref_=ttls_li_tt,6.5,-2020,6421971c32839ec2cd26df7c,263
"While vacationing, a girl and her parents are taken hostage by armed strangers who demand that the family make a choice to avert the apocalypse.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BZDA0MzcxZTgtMTAzZC00MGJkLTg3YzItZjMzNjkwOTVlODNlXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UX67_CR0,0,67,98_AL_.jpg",Knock at the Cabin,https://www.imdb.com/title/tt15679400/?ref_=adv_li_tt,6.2,-2023,6421971c32839ec2cd26df7d,264
"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTJiMmE5YWItOWZjYS00YTg0LWE0MTYtMzg2ZTY4YjNkNDEzXkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_UY98_CR5,0,67,98_AL_.jpg",X,https://www.imdb.com/title/tt13560574/?ref_=adv_li_tt,6.6,-2022,6421971c32839ec2cd26df7e,265
"In the next installment, the survivors of the Ghostface killings leave Woodsboro behind and start a fresh chapter in New York City.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BYTQ5OTkxNGEtZjZkMS00ZjBlLWE2OWYtM2ZkOTU3MjRlNzAxXkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_UY98_CR5,0,67,98_AL_.jpg",Scream V,https://www.imdb.com/title/tt17663992/?ref_=adv_li_tt,3.4,-2023,6421971c32839ec2cd26df7f,266
"After witnessing a bizarre, traumatic incident involving a patient, a psychiatrist becomes increasingly convinced she is being threatened by an uncanny entity.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BZjE2ZWIwMWEtNGFlMy00ZjYzLWEzOWEtYzQ0MDAwZDRhYzNjXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_UX67_CR0,0,67,98_AL_.jpg",Smile,https://www.imdb.com/title/tt15474916/?ref_=adv_li_tt,6.6,-2022,6421971c32839ec2cd26df80,267
A woman staying at an Airbnb discovers that the house she has rented is not what it seems.,"[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BN2M3Y2NhMGYtYjUxOS00M2UwLTlmMGUtYzY4MzFlNjZkYzY2XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_UX67_CR0,0,67,98_AL_.jpg",Barbarian,https://www.imdb.com/title/tt15791034/?ref_=adv_li_tt,7,-2022,6421971c32839ec2cd26df81,268
"25 years after a streak of brutal murders shocked the quiet town of Woodsboro, Calif., a new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town""s deadly past.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BYjExYTcwYmYtMWY2Zi00MGJlLTk3YjUtZTU1Zjg4MDc0Y2FjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Scream,https://www.imdb.com/title/tt11245972/?ref_=adv_li_tt,6.3,-2022,6421971c32839ec2cd26df82,269
"A young African-American visits his white girlfriend""s parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_UX67_CR0,0,67,98_AL_.jpg",Get Out,https://www.imdb.com/title/tt5052448/?ref_=adv_li_tt,7.7,-2017,6421971c32839ec2cd26df83,270
"A Phoenix secretary embezzles $40,000 from her employer""s client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR0,0,140,209_AL_.jpg",Psycho,https://www.imdb.com/title/tt0054215/?ref_=ttls_li_tt,8.5,-1960,6421971c32839ec2cd26df84,271
"At an Antarctica research site, the discovery of an alien craft leads to a confrontation between graduate student Kate Lloyd and scientist Dr. Sander Halvorson.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMTMxMjI0MzUyNl5BMl5BanBnXkFtZTcwNjc1NzE5NQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Thing,https://www.imdb.com/title/tt0905372/?ref_=ttls_li_tt,6.2,-2011,6421971c32839ec2cd26df85,272
"A young African-American visits his white girlfriend""s parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.","[""Horror"",""Mystery"",""Thriller""]","https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_UY209_CR0,0,140,209_AL_.jpg",Get Out,https://www.imdb.com/title/tt5052448/?ref_=ttls_li_tt,7.7,-2017,6421971c32839ec2cd26df86,273
